"","LAT_ORIGEN","LONG_ORIGEN","ID_ORIGEN","LAT_DEST","LONG_DEST","ID_DEST","ETC"
"499",4.387887,-74.333331,"225290000604",4.312155247,-74.401774406,"225290001198","FUSAGASUGA"
"500",4.387887,-74.333331,"225290000604",4.329242742,-74.364914724,"125290001355","FUSAGASUGA"
"501",4.387887,-74.333331,"225290000604",4.326449,-74.363437,"225290001198","FUSAGASUGA"
"502",4.387887,-74.333331,"225290000604",4.387886,-74.358331,"225290001317","FUSAGASUGA"
"503",4.387887,-74.333331,"225290000604",4.326169702,-74.36602008,"125290001355","FUSAGASUGA"
"504",4.387887,-74.333331,"225290000604",4.393727,-74.363344,"225290001317","FUSAGASUGA"
"505",4.387887,-74.333331,"225290000604",4.387887,-74.333331,"225290000604","FUSAGASUGA"
"506",4.387887,-74.333331,"225290000604",4.331864,-74.394672,"225290001180","FUSAGASUGA"
"507",4.387887,-74.333331,"225290000604",4.346726419,-74.359615282,"125290001118","FUSAGASUGA"
"508",4.387887,-74.333331,"225290000604",4.338082518,-74.36323115,"125290000103","FUSAGASUGA"
"509",4.387887,-74.333331,"225290000604",4.376108,-74.345942,"225290001317","FUSAGASUGA"
"510",4.387887,-74.333331,"225290000604",4.344084,-74.363086,"225290000311","FUSAGASUGA"
"511",4.387887,-74.333331,"225290000604",4.335876703,-74.362034798,"225290001180","FUSAGASUGA"
"512",4.387887,-74.333331,"225290000604",4.343966,-74.363,"225290001180","FUSAGASUGA"
"513",4.387887,-74.333331,"225290000604",4.327306399,-74.39413155,"225290000914","FUSAGASUGA"
"514",4.387887,-74.333331,"225290000604",4.344159,-74.363258,"125290001118","FUSAGASUGA"
"515",4.387887,-74.333331,"225290000604",4.326365,-74.363637,"225290000604","FUSAGASUGA"
"516",4.387887,-74.333331,"225290000604",4.370358,-74.397609,"225290000604","FUSAGASUGA"
"517",4.387887,-74.333331,"225290000604",4.326535,-74.363537,"225290001198","FUSAGASUGA"
"518",4.387887,-74.333331,"225290000604",4.337582349,-74.36479165,"125290000103","FUSAGASUGA"
"519",4.387887,-74.333331,"225290000604",4.331864,-74.364811,"225290001198","FUSAGASUGA"
"520",4.387887,-74.333331,"225290000604",4.343913,-74.363279,"225290000604","FUSAGASUGA"
"521",4.387887,-74.333331,"225290000604",4.3352972,-74.362131717,"125290000839","FUSAGASUGA"
"522",4.387887,-74.333331,"225290000604",4.326375,-74.363737,"125290001355","FUSAGASUGA"
"523",4.387887,-74.333331,"225290000604",4.347299712,-74.358791467,"125290001118","FUSAGASUGA"
"524",4.387887,-74.333331,"225290000604",4.326342636,-74.36161738,"125290001355","FUSAGASUGA"
"525",4.387887,-74.333331,"225290000604",4.295064,-74.451492,"225290001643","FUSAGASUGA"
"526",4.387887,-74.333331,"225290000604",4.343795,-74.363129,"225290001198","FUSAGASUGA"
"527",4.387887,-74.333331,"225290000604",4.32684154,-74.39971817,"125290002246","FUSAGASUGA"
"528",4.387887,-74.333331,"225290000604",4.378358,-74.363137,"225290001317","FUSAGASUGA"
"529",4.387887,-74.333331,"225290000604",4.330856206,-74.40379661,"125290002246","FUSAGASUGA"
"530",4.387887,-74.333331,"225290000604",4.346510808,-74.36373615,"125290001835","FUSAGASUGA"
"531",4.387887,-74.333331,"225290000604",4.338789582,-74.361150088,"125290000839","FUSAGASUGA"
"532",4.387887,-74.333331,"225290000604",4.280602,-74.384179,"225290001198","FUSAGASUGA"
"533",4.387887,-74.333331,"225290000604",4.340796405,-74.35945041,"125290000049","FUSAGASUGA"
"534",4.387887,-74.333331,"225290000604",4.331753825,-74.39499665,"125290002246","FUSAGASUGA"
"535",4.387887,-74.333331,"225290000604",4.327240719,-74.399299759,"125290002246","FUSAGASUGA"
"536",4.387887,-74.333331,"225290000604",4.344406114,-74.365787866,"125290001835","FUSAGASUGA"
"537",4.387887,-74.333331,"225290000604",4.344234,-74.362915,"225290001198","FUSAGASUGA"
"538",4.387887,-74.333331,"225290000604",4.353400164,-74.358025529,"125290001118","FUSAGASUGA"
"539",4.387887,-74.333331,"225290000604",4.312155247,-74.401774406,"225290001180","FUSAGASUGA"
"540",4.387887,-74.333331,"225290000604",4.337413607,-74.36490153,"125290000103","FUSAGASUGA"
"541",4.387887,-74.333331,"225290000604",4.34402,-74.363279,"125290001118","FUSAGASUGA"
"542",4.387887,-74.333331,"225290000604",4.299803,-74.377719,"225290001198","FUSAGASUGA"
"543",4.387887,-74.333331,"225290000604",4.335391714,-74.3635868,"125290000049","FUSAGASUGA"
"544",4.387887,-74.333331,"225290000604",4.337765,-74.364395,"225290001198","FUSAGASUGA"
"545",4.387887,-74.333331,"225290000604",4.282833,-74.363637,"225290000604","FUSAGASUGA"
"546",4.387887,-74.333331,"225290000604",4.388255,-74.326758,"225290001317","FUSAGASUGA"
"547",4.387887,-74.333331,"225290000604",4.347030134,-74.36844924,"125290001835","FUSAGASUGA"
"548",4.387887,-74.333331,"225290000604",4.348788829,-74.35783693,"125290001118","FUSAGASUGA"
"549",4.387887,-74.333331,"225290000604",4.351154566,-74.366455078,"125290001835","FUSAGASUGA"
"550",4.387887,-74.333331,"225290000604",4.3459142,-74.3791805,"0","FUSAGASUGA"
"551",4.331864,-74.394672,"225290001180",4.331412,-74.365811,"225290001317","FUSAGASUGA"
"552",4.331864,-74.394672,"225290001180",4.333261372,-74.35204797,"125290000839","FUSAGASUGA"
"553",4.331864,-74.394672,"225290001180",4.336721787,-74.36362882,"125290000103","FUSAGASUGA"
"554",4.331864,-74.394672,"225290001180",4.312155247,-74.401774406,"225290001198","FUSAGASUGA"
"555",4.331864,-74.394672,"225290001180",4.329242742,-74.364914724,"125290001355","FUSAGASUGA"
"556",4.331864,-74.394672,"225290001180",4.326449,-74.363437,"225290001198","FUSAGASUGA"
"557",4.331864,-74.394672,"225290001180",4.387886,-74.358331,"225290001317","FUSAGASUGA"
"558",4.331864,-74.394672,"225290001180",4.326169702,-74.36602008,"125290001355","FUSAGASUGA"
"559",4.331864,-74.394672,"225290001180",4.393727,-74.363344,"225290001317","FUSAGASUGA"
"560",4.331864,-74.394672,"225290001180",4.387887,-74.333331,"225290000604","FUSAGASUGA"
"561",4.331864,-74.394672,"225290001180",4.331864,-74.394672,"225290001180","FUSAGASUGA"
"562",4.331864,-74.394672,"225290001180",4.346726419,-74.359615282,"125290001118","FUSAGASUGA"
"563",4.331864,-74.394672,"225290001180",4.338082518,-74.36323115,"125290000103","FUSAGASUGA"
"564",4.331864,-74.394672,"225290001180",4.376108,-74.345942,"225290001317","FUSAGASUGA"
"565",4.331864,-74.394672,"225290001180",4.344084,-74.363086,"225290000311","FUSAGASUGA"
"566",4.331864,-74.394672,"225290001180",4.335876703,-74.362034798,"225290001180","FUSAGASUGA"
"567",4.331864,-74.394672,"225290001180",4.343966,-74.363,"225290001180","FUSAGASUGA"
"568",4.331864,-74.394672,"225290001180",4.327306399,-74.39413155,"225290000914","FUSAGASUGA"
"569",4.331864,-74.394672,"225290001180",4.344159,-74.363258,"125290001118","FUSAGASUGA"
"570",4.331864,-74.394672,"225290001180",4.326365,-74.363637,"225290000604","FUSAGASUGA"
"571",4.331864,-74.394672,"225290001180",4.370358,-74.397609,"225290000604","FUSAGASUGA"
"572",4.331864,-74.394672,"225290001180",4.326535,-74.363537,"225290001198","FUSAGASUGA"
"573",4.331864,-74.394672,"225290001180",4.337582349,-74.36479165,"125290000103","FUSAGASUGA"
"574",4.331864,-74.394672,"225290001180",4.331864,-74.364811,"225290001198","FUSAGASUGA"
"575",4.331864,-74.394672,"225290001180",4.343913,-74.363279,"225290000604","FUSAGASUGA"
"576",4.331864,-74.394672,"225290001180",4.3352972,-74.362131717,"125290000839","FUSAGASUGA"
"577",4.331864,-74.394672,"225290001180",4.326375,-74.363737,"125290001355","FUSAGASUGA"
"578",4.331864,-74.394672,"225290001180",4.347299712,-74.358791467,"125290001118","FUSAGASUGA"
"579",4.331864,-74.394672,"225290001180",4.326342636,-74.36161738,"125290001355","FUSAGASUGA"
"580",4.331864,-74.394672,"225290001180",4.295064,-74.451492,"225290001643","FUSAGASUGA"
"581",4.331864,-74.394672,"225290001180",4.343795,-74.363129,"225290001198","FUSAGASUGA"
"582",4.331864,-74.394672,"225290001180",4.32684154,-74.39971817,"125290002246","FUSAGASUGA"
"583",4.331864,-74.394672,"225290001180",4.378358,-74.363137,"225290001317","FUSAGASUGA"
"584",4.331864,-74.394672,"225290001180",4.330856206,-74.40379661,"125290002246","FUSAGASUGA"
"585",4.331864,-74.394672,"225290001180",4.346510808,-74.36373615,"125290001835","FUSAGASUGA"
"586",4.331864,-74.394672,"225290001180",4.338789582,-74.361150088,"125290000839","FUSAGASUGA"
"587",4.331864,-74.394672,"225290001180",4.280602,-74.384179,"225290001198","FUSAGASUGA"
"588",4.331864,-74.394672,"225290001180",4.340796405,-74.35945041,"125290000049","FUSAGASUGA"
"589",4.331864,-74.394672,"225290001180",4.331753825,-74.39499665,"125290002246","FUSAGASUGA"
"590",4.331864,-74.394672,"225290001180",4.327240719,-74.399299759,"125290002246","FUSAGASUGA"
"591",4.331864,-74.394672,"225290001180",4.344406114,-74.365787866,"125290001835","FUSAGASUGA"
"592",4.331864,-74.394672,"225290001180",4.344234,-74.362915,"225290001198","FUSAGASUGA"
"593",4.331864,-74.394672,"225290001180",4.353400164,-74.358025529,"125290001118","FUSAGASUGA"
"594",4.331864,-74.394672,"225290001180",4.312155247,-74.401774406,"225290001180","FUSAGASUGA"
"595",4.331864,-74.394672,"225290001180",4.337413607,-74.36490153,"125290000103","FUSAGASUGA"
"596",4.331864,-74.394672,"225290001180",4.34402,-74.363279,"125290001118","FUSAGASUGA"
"597",4.331864,-74.394672,"225290001180",4.299803,-74.377719,"225290001198","FUSAGASUGA"
"598",4.331864,-74.394672,"225290001180",4.335391714,-74.3635868,"125290000049","FUSAGASUGA"
"599",4.331864,-74.394672,"225290001180",4.337765,-74.364395,"225290001198","FUSAGASUGA"
"600",4.331864,-74.394672,"225290001180",4.282833,-74.363637,"225290000604","FUSAGASUGA"
"601",4.331864,-74.394672,"225290001180",4.388255,-74.326758,"225290001317","FUSAGASUGA"
"602",4.331864,-74.394672,"225290001180",4.347030134,-74.36844924,"125290001835","FUSAGASUGA"
"603",4.331864,-74.394672,"225290001180",4.348788829,-74.35783693,"125290001118","FUSAGASUGA"
"604",4.331864,-74.394672,"225290001180",4.351154566,-74.366455078,"125290001835","FUSAGASUGA"
"605",4.331864,-74.394672,"225290001180",4.3459142,-74.3791805,"0","FUSAGASUGA"
"606",4.346726419,-74.359615282,"125290001118",4.331412,-74.365811,"225290001317","FUSAGASUGA"
"607",4.346726419,-74.359615282,"125290001118",4.333261372,-74.35204797,"125290000839","FUSAGASUGA"
"608",4.346726419,-74.359615282,"125290001118",4.336721787,-74.36362882,"125290000103","FUSAGASUGA"
"609",4.346726419,-74.359615282,"125290001118",4.312155247,-74.401774406,"225290001198","FUSAGASUGA"
"610",4.346726419,-74.359615282,"125290001118",4.329242742,-74.364914724,"125290001355","FUSAGASUGA"
"611",4.346726419,-74.359615282,"125290001118",4.326449,-74.363437,"225290001198","FUSAGASUGA"
"612",4.346726419,-74.359615282,"125290001118",4.387886,-74.358331,"225290001317","FUSAGASUGA"
"613",4.346726419,-74.359615282,"125290001118",4.326169702,-74.36602008,"125290001355","FUSAGASUGA"
"614",4.346726419,-74.359615282,"125290001118",4.393727,-74.363344,"225290001317","FUSAGASUGA"
"615",4.346726419,-74.359615282,"125290001118",4.387887,-74.333331,"225290000604","FUSAGASUGA"
"616",4.346726419,-74.359615282,"125290001118",4.331864,-74.394672,"225290001180","FUSAGASUGA"
"617",4.346726419,-74.359615282,"125290001118",4.346726419,-74.359615282,"125290001118","FUSAGASUGA"
"618",4.346726419,-74.359615282,"125290001118",4.338082518,-74.36323115,"125290000103","FUSAGASUGA"
"619",4.346726419,-74.359615282,"125290001118",4.376108,-74.345942,"225290001317","FUSAGASUGA"
"620",4.346726419,-74.359615282,"125290001118",4.344084,-74.363086,"225290000311","FUSAGASUGA"
"621",4.346726419,-74.359615282,"125290001118",4.335876703,-74.362034798,"225290001180","FUSAGASUGA"
"622",4.346726419,-74.359615282,"125290001118",4.343966,-74.363,"225290001180","FUSAGASUGA"
"623",4.346726419,-74.359615282,"125290001118",4.327306399,-74.39413155,"225290000914","FUSAGASUGA"
"624",4.346726419,-74.359615282,"125290001118",4.344159,-74.363258,"125290001118","FUSAGASUGA"
"625",4.346726419,-74.359615282,"125290001118",4.326365,-74.363637,"225290000604","FUSAGASUGA"
"626",4.346726419,-74.359615282,"125290001118",4.370358,-74.397609,"225290000604","FUSAGASUGA"
"627",4.346726419,-74.359615282,"125290001118",4.326535,-74.363537,"225290001198","FUSAGASUGA"
"628",4.346726419,-74.359615282,"125290001118",4.337582349,-74.36479165,"125290000103","FUSAGASUGA"
"629",4.346726419,-74.359615282,"125290001118",4.331864,-74.364811,"225290001198","FUSAGASUGA"
"630",4.346726419,-74.359615282,"125290001118",4.343913,-74.363279,"225290000604","FUSAGASUGA"
"631",4.346726419,-74.359615282,"125290001118",4.3352972,-74.362131717,"125290000839","FUSAGASUGA"
"632",4.346726419,-74.359615282,"125290001118",4.326375,-74.363737,"125290001355","FUSAGASUGA"
"633",4.346726419,-74.359615282,"125290001118",4.347299712,-74.358791467,"125290001118","FUSAGASUGA"
"634",4.346726419,-74.359615282,"125290001118",4.326342636,-74.36161738,"125290001355","FUSAGASUGA"
"635",4.346726419,-74.359615282,"125290001118",4.295064,-74.451492,"225290001643","FUSAGASUGA"
"636",4.346726419,-74.359615282,"125290001118",4.343795,-74.363129,"225290001198","FUSAGASUGA"
"637",4.346726419,-74.359615282,"125290001118",4.32684154,-74.39971817,"125290002246","FUSAGASUGA"
"638",4.346726419,-74.359615282,"125290001118",4.378358,-74.363137,"225290001317","FUSAGASUGA"
"639",4.346726419,-74.359615282,"125290001118",4.330856206,-74.40379661,"125290002246","FUSAGASUGA"
"640",4.346726419,-74.359615282,"125290001118",4.346510808,-74.36373615,"125290001835","FUSAGASUGA"
"641",4.346726419,-74.359615282,"125290001118",4.338789582,-74.361150088,"125290000839","FUSAGASUGA"
"642",4.346726419,-74.359615282,"125290001118",4.280602,-74.384179,"225290001198","FUSAGASUGA"
"643",4.346726419,-74.359615282,"125290001118",4.340796405,-74.35945041,"125290000049","FUSAGASUGA"
"644",4.346726419,-74.359615282,"125290001118",4.331753825,-74.39499665,"125290002246","FUSAGASUGA"
"645",4.346726419,-74.359615282,"125290001118",4.327240719,-74.399299759,"125290002246","FUSAGASUGA"
"646",4.346726419,-74.359615282,"125290001118",4.344406114,-74.365787866,"125290001835","FUSAGASUGA"
"647",4.346726419,-74.359615282,"125290001118",4.344234,-74.362915,"225290001198","FUSAGASUGA"
"648",4.346726419,-74.359615282,"125290001118",4.353400164,-74.358025529,"125290001118","FUSAGASUGA"
"649",4.346726419,-74.359615282,"125290001118",4.312155247,-74.401774406,"225290001180","FUSAGASUGA"
"650",4.346726419,-74.359615282,"125290001118",4.337413607,-74.36490153,"125290000103","FUSAGASUGA"
"651",4.346726419,-74.359615282,"125290001118",4.34402,-74.363279,"125290001118","FUSAGASUGA"
"652",4.346726419,-74.359615282,"125290001118",4.299803,-74.377719,"225290001198","FUSAGASUGA"
"653",4.346726419,-74.359615282,"125290001118",4.335391714,-74.3635868,"125290000049","FUSAGASUGA"
"654",4.346726419,-74.359615282,"125290001118",4.337765,-74.364395,"225290001198","FUSAGASUGA"
"655",4.346726419,-74.359615282,"125290001118",4.282833,-74.363637,"225290000604","FUSAGASUGA"
"656",4.346726419,-74.359615282,"125290001118",4.388255,-74.326758,"225290001317","FUSAGASUGA"
"657",4.346726419,-74.359615282,"125290001118",4.347030134,-74.36844924,"125290001835","FUSAGASUGA"
"658",4.346726419,-74.359615282,"125290001118",4.348788829,-74.35783693,"125290001118","FUSAGASUGA"
"659",4.346726419,-74.359615282,"125290001118",4.351154566,-74.366455078,"125290001835","FUSAGASUGA"
"660",4.346726419,-74.359615282,"125290001118",4.3459142,-74.3791805,"0","FUSAGASUGA"
"661",4.338082518,-74.36323115,"125290000103",4.331412,-74.365811,"225290001317","FUSAGASUGA"
"662",4.338082518,-74.36323115,"125290000103",4.333261372,-74.35204797,"125290000839","FUSAGASUGA"
"663",4.338082518,-74.36323115,"125290000103",4.336721787,-74.36362882,"125290000103","FUSAGASUGA"
"664",4.338082518,-74.36323115,"125290000103",4.312155247,-74.401774406,"225290001198","FUSAGASUGA"
"665",4.338082518,-74.36323115,"125290000103",4.329242742,-74.364914724,"125290001355","FUSAGASUGA"
"666",4.338082518,-74.36323115,"125290000103",4.326449,-74.363437,"225290001198","FUSAGASUGA"
"667",4.338082518,-74.36323115,"125290000103",4.387886,-74.358331,"225290001317","FUSAGASUGA"
"668",4.338082518,-74.36323115,"125290000103",4.326169702,-74.36602008,"125290001355","FUSAGASUGA"
"669",4.338082518,-74.36323115,"125290000103",4.393727,-74.363344,"225290001317","FUSAGASUGA"
"670",4.338082518,-74.36323115,"125290000103",4.387887,-74.333331,"225290000604","FUSAGASUGA"
"671",4.338082518,-74.36323115,"125290000103",4.331864,-74.394672,"225290001180","FUSAGASUGA"
"672",4.338082518,-74.36323115,"125290000103",4.346726419,-74.359615282,"125290001118","FUSAGASUGA"
"673",4.338082518,-74.36323115,"125290000103",4.338082518,-74.36323115,"125290000103","FUSAGASUGA"
"674",4.338082518,-74.36323115,"125290000103",4.376108,-74.345942,"225290001317","FUSAGASUGA"
"675",4.338082518,-74.36323115,"125290000103",4.344084,-74.363086,"225290000311","FUSAGASUGA"
"676",4.338082518,-74.36323115,"125290000103",4.335876703,-74.362034798,"225290001180","FUSAGASUGA"
"677",4.338082518,-74.36323115,"125290000103",4.343966,-74.363,"225290001180","FUSAGASUGA"
"678",4.338082518,-74.36323115,"125290000103",4.327306399,-74.39413155,"225290000914","FUSAGASUGA"
"679",4.338082518,-74.36323115,"125290000103",4.344159,-74.363258,"125290001118","FUSAGASUGA"
"680",4.338082518,-74.36323115,"125290000103",4.326365,-74.363637,"225290000604","FUSAGASUGA"
"681",4.338082518,-74.36323115,"125290000103",4.370358,-74.397609,"225290000604","FUSAGASUGA"
"682",4.338082518,-74.36323115,"125290000103",4.326535,-74.363537,"225290001198","FUSAGASUGA"
"683",4.338082518,-74.36323115,"125290000103",4.337582349,-74.36479165,"125290000103","FUSAGASUGA"
"684",4.338082518,-74.36323115,"125290000103",4.331864,-74.364811,"225290001198","FUSAGASUGA"
"685",4.338082518,-74.36323115,"125290000103",4.343913,-74.363279,"225290000604","FUSAGASUGA"
"686",4.338082518,-74.36323115,"125290000103",4.3352972,-74.362131717,"125290000839","FUSAGASUGA"
"687",4.338082518,-74.36323115,"125290000103",4.326375,-74.363737,"125290001355","FUSAGASUGA"
"688",4.338082518,-74.36323115,"125290000103",4.347299712,-74.358791467,"125290001118","FUSAGASUGA"
"689",4.338082518,-74.36323115,"125290000103",4.326342636,-74.36161738,"125290001355","FUSAGASUGA"
"690",4.338082518,-74.36323115,"125290000103",4.295064,-74.451492,"225290001643","FUSAGASUGA"
"691",4.338082518,-74.36323115,"125290000103",4.343795,-74.363129,"225290001198","FUSAGASUGA"
"692",4.338082518,-74.36323115,"125290000103",4.32684154,-74.39971817,"125290002246","FUSAGASUGA"
"693",4.338082518,-74.36323115,"125290000103",4.378358,-74.363137,"225290001317","FUSAGASUGA"
"694",4.338082518,-74.36323115,"125290000103",4.330856206,-74.40379661,"125290002246","FUSAGASUGA"
"695",4.338082518,-74.36323115,"125290000103",4.346510808,-74.36373615,"125290001835","FUSAGASUGA"
"696",4.338082518,-74.36323115,"125290000103",4.338789582,-74.361150088,"125290000839","FUSAGASUGA"
"697",4.338082518,-74.36323115,"125290000103",4.280602,-74.384179,"225290001198","FUSAGASUGA"
"698",4.338082518,-74.36323115,"125290000103",4.340796405,-74.35945041,"125290000049","FUSAGASUGA"
"699",4.338082518,-74.36323115,"125290000103",4.331753825,-74.39499665,"125290002246","FUSAGASUGA"
"700",4.338082518,-74.36323115,"125290000103",4.327240719,-74.399299759,"125290002246","FUSAGASUGA"
"701",4.338082518,-74.36323115,"125290000103",4.344406114,-74.365787866,"125290001835","FUSAGASUGA"
"702",4.338082518,-74.36323115,"125290000103",4.344234,-74.362915,"225290001198","FUSAGASUGA"
"703",4.338082518,-74.36323115,"125290000103",4.353400164,-74.358025529,"125290001118","FUSAGASUGA"
"704",4.338082518,-74.36323115,"125290000103",4.312155247,-74.401774406,"225290001180","FUSAGASUGA"
"705",4.338082518,-74.36323115,"125290000103",4.337413607,-74.36490153,"125290000103","FUSAGASUGA"
"706",4.338082518,-74.36323115,"125290000103",4.34402,-74.363279,"125290001118","FUSAGASUGA"
"707",4.338082518,-74.36323115,"125290000103",4.299803,-74.377719,"225290001198","FUSAGASUGA"
"708",4.338082518,-74.36323115,"125290000103",4.335391714,-74.3635868,"125290000049","FUSAGASUGA"
"709",4.338082518,-74.36323115,"125290000103",4.337765,-74.364395,"225290001198","FUSAGASUGA"
"710",4.338082518,-74.36323115,"125290000103",4.282833,-74.363637,"225290000604","FUSAGASUGA"
"711",4.338082518,-74.36323115,"125290000103",4.388255,-74.326758,"225290001317","FUSAGASUGA"
"712",4.338082518,-74.36323115,"125290000103",4.347030134,-74.36844924,"125290001835","FUSAGASUGA"
"713",4.338082518,-74.36323115,"125290000103",4.348788829,-74.35783693,"125290001118","FUSAGASUGA"
"714",4.338082518,-74.36323115,"125290000103",4.351154566,-74.366455078,"125290001835","FUSAGASUGA"
"715",4.338082518,-74.36323115,"125290000103",4.3459142,-74.3791805,"0","FUSAGASUGA"
"716",4.376108,-74.345942,"225290001317",4.331412,-74.365811,"225290001317","FUSAGASUGA"
"717",4.376108,-74.345942,"225290001317",4.333261372,-74.35204797,"125290000839","FUSAGASUGA"
"718",4.376108,-74.345942,"225290001317",4.336721787,-74.36362882,"125290000103","FUSAGASUGA"
"719",4.376108,-74.345942,"225290001317",4.312155247,-74.401774406,"225290001198","FUSAGASUGA"
"720",4.376108,-74.345942,"225290001317",4.329242742,-74.364914724,"125290001355","FUSAGASUGA"
"721",4.376108,-74.345942,"225290001317",4.326449,-74.363437,"225290001198","FUSAGASUGA"
"722",4.376108,-74.345942,"225290001317",4.387886,-74.358331,"225290001317","FUSAGASUGA"
"723",4.376108,-74.345942,"225290001317",4.326169702,-74.36602008,"125290001355","FUSAGASUGA"
"724",4.376108,-74.345942,"225290001317",4.393727,-74.363344,"225290001317","FUSAGASUGA"
"725",4.376108,-74.345942,"225290001317",4.387887,-74.333331,"225290000604","FUSAGASUGA"
"726",4.376108,-74.345942,"225290001317",4.331864,-74.394672,"225290001180","FUSAGASUGA"
"727",4.376108,-74.345942,"225290001317",4.346726419,-74.359615282,"125290001118","FUSAGASUGA"
"728",4.376108,-74.345942,"225290001317",4.338082518,-74.36323115,"125290000103","FUSAGASUGA"
"729",4.376108,-74.345942,"225290001317",4.376108,-74.345942,"225290001317","FUSAGASUGA"
"730",4.376108,-74.345942,"225290001317",4.344084,-74.363086,"225290000311","FUSAGASUGA"
"731",4.376108,-74.345942,"225290001317",4.335876703,-74.362034798,"225290001180","FUSAGASUGA"
"732",4.376108,-74.345942,"225290001317",4.343966,-74.363,"225290001180","FUSAGASUGA"
"733",4.376108,-74.345942,"225290001317",4.327306399,-74.39413155,"225290000914","FUSAGASUGA"
"734",4.376108,-74.345942,"225290001317",4.344159,-74.363258,"125290001118","FUSAGASUGA"
"735",4.376108,-74.345942,"225290001317",4.326365,-74.363637,"225290000604","FUSAGASUGA"
"736",4.376108,-74.345942,"225290001317",4.370358,-74.397609,"225290000604","FUSAGASUGA"
"737",4.376108,-74.345942,"225290001317",4.326535,-74.363537,"225290001198","FUSAGASUGA"
"738",4.376108,-74.345942,"225290001317",4.337582349,-74.36479165,"125290000103","FUSAGASUGA"
"739",4.376108,-74.345942,"225290001317",4.331864,-74.364811,"225290001198","FUSAGASUGA"
"740",4.376108,-74.345942,"225290001317",4.343913,-74.363279,"225290000604","FUSAGASUGA"
"741",4.376108,-74.345942,"225290001317",4.3352972,-74.362131717,"125290000839","FUSAGASUGA"
"742",4.376108,-74.345942,"225290001317",4.326375,-74.363737,"125290001355","FUSAGASUGA"
"743",4.376108,-74.345942,"225290001317",4.347299712,-74.358791467,"125290001118","FUSAGASUGA"
"744",4.376108,-74.345942,"225290001317",4.326342636,-74.36161738,"125290001355","FUSAGASUGA"
"745",4.376108,-74.345942,"225290001317",4.295064,-74.451492,"225290001643","FUSAGASUGA"
"746",4.376108,-74.345942,"225290001317",4.343795,-74.363129,"225290001198","FUSAGASUGA"
"747",4.376108,-74.345942,"225290001317",4.32684154,-74.39971817,"125290002246","FUSAGASUGA"
"748",4.376108,-74.345942,"225290001317",4.378358,-74.363137,"225290001317","FUSAGASUGA"
"749",4.376108,-74.345942,"225290001317",4.330856206,-74.40379661,"125290002246","FUSAGASUGA"
"750",4.376108,-74.345942,"225290001317",4.346510808,-74.36373615,"125290001835","FUSAGASUGA"
"751",4.376108,-74.345942,"225290001317",4.338789582,-74.361150088,"125290000839","FUSAGASUGA"
"752",4.376108,-74.345942,"225290001317",4.280602,-74.384179,"225290001198","FUSAGASUGA"
"753",4.376108,-74.345942,"225290001317",4.340796405,-74.35945041,"125290000049","FUSAGASUGA"
"754",4.376108,-74.345942,"225290001317",4.331753825,-74.39499665,"125290002246","FUSAGASUGA"
"755",4.376108,-74.345942,"225290001317",4.327240719,-74.399299759,"125290002246","FUSAGASUGA"
"756",4.376108,-74.345942,"225290001317",4.344406114,-74.365787866,"125290001835","FUSAGASUGA"
"757",4.376108,-74.345942,"225290001317",4.344234,-74.362915,"225290001198","FUSAGASUGA"
"758",4.376108,-74.345942,"225290001317",4.353400164,-74.358025529,"125290001118","FUSAGASUGA"
"759",4.376108,-74.345942,"225290001317",4.312155247,-74.401774406,"225290001180","FUSAGASUGA"
"760",4.376108,-74.345942,"225290001317",4.337413607,-74.36490153,"125290000103","FUSAGASUGA"
"761",4.376108,-74.345942,"225290001317",4.34402,-74.363279,"125290001118","FUSAGASUGA"
"762",4.376108,-74.345942,"225290001317",4.299803,-74.377719,"225290001198","FUSAGASUGA"
"763",4.376108,-74.345942,"225290001317",4.335391714,-74.3635868,"125290000049","FUSAGASUGA"
"764",4.376108,-74.345942,"225290001317",4.337765,-74.364395,"225290001198","FUSAGASUGA"
"765",4.376108,-74.345942,"225290001317",4.282833,-74.363637,"225290000604","FUSAGASUGA"
"766",4.376108,-74.345942,"225290001317",4.388255,-74.326758,"225290001317","FUSAGASUGA"
"767",4.376108,-74.345942,"225290001317",4.347030134,-74.36844924,"125290001835","FUSAGASUGA"
"768",4.376108,-74.345942,"225290001317",4.348788829,-74.35783693,"125290001118","FUSAGASUGA"
"769",4.376108,-74.345942,"225290001317",4.351154566,-74.366455078,"125290001835","FUSAGASUGA"
"770",4.376108,-74.345942,"225290001317",4.3459142,-74.3791805,"0","FUSAGASUGA"
"771",4.344084,-74.363086,"225290000311",4.331412,-74.365811,"225290001317","FUSAGASUGA"
"772",4.344084,-74.363086,"225290000311",4.333261372,-74.35204797,"125290000839","FUSAGASUGA"
"773",4.344084,-74.363086,"225290000311",4.336721787,-74.36362882,"125290000103","FUSAGASUGA"
"774",4.344084,-74.363086,"225290000311",4.312155247,-74.401774406,"225290001198","FUSAGASUGA"
"775",4.344084,-74.363086,"225290000311",4.329242742,-74.364914724,"125290001355","FUSAGASUGA"
"776",4.344084,-74.363086,"225290000311",4.326449,-74.363437,"225290001198","FUSAGASUGA"
"777",4.344084,-74.363086,"225290000311",4.387886,-74.358331,"225290001317","FUSAGASUGA"
"778",4.344084,-74.363086,"225290000311",4.326169702,-74.36602008,"125290001355","FUSAGASUGA"
